match_id,fraction of match covered by td exclusion zone,pearson_correlation,fraction of match covered by td injection,distance,dice_coefficient,spearman_correlation,injection_overlap,image_series_id,source,exclusion_zone_overlap,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio
479115470,0.517488491,0.892690367,0.226711015,268.3430567,0.340602753,0.720992472,0.304218296,617898760,ORBvl,0.240653686,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBl,0.014848156,0.019577826,ORBvl,0.970838848,EGFP,TRUE,FALSE,FALSE,,3.004495869
617900105,0.630849302,0.950918754,0.267994841,319.5825866,0.080839081,0.702002072,0.04421952,617898760,ORBvl,0.032669822,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,EGFP,TRUE,FALSE,FALSE,,0.172101427
521955016,0.79543934,0.919720965,0.368440498,297.8582126,0.324034985,0.780706744,0.231791603,617898760,ORBvl,0.12226876,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,EGFP,TRUE,TRUE,FALSE,,0.424705809
523177830,0.960000205,0.71540179,0.54036375,256.3416832,0.597116604,0.756832664,0.396148545,617898760,ORBvl,0.330223246,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,EGFP,TRUE,TRUE,FALSE,,1.231183055
526783792,0.91009643,0.570621066,0.639499903,247.4913559,1.035557174,0.772272266,0.593255592,617898760,ORBvl,0.372545658,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,EGFP,TRUE,TRUE,FALSE,,4.179178648
532005897,0.803021816,0.920538334,0.309390115,275.8074575,0.36515112,0.550896699,0.334388366,617898760,ORBvl,0.295401545,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,EGFP,TRUE,TRUE,FALSE,,0.820922868
478678606,0.622374779,0.79754212,0.351518306,248.565481,0.343629499,0.817047999,0.228768363,613898292,VISam,0.134599496,VISa,0.335773131,0.007724266,VISam,0.664211015,VISa,0.027412209,0.002439574,VISam,0.936897671,EGFP,TRUE,TRUE,FALSE,,0.31583246
560045081,0.895658389,0.93020066,0.620361866,158.8500034,1.121555049,0.887847128,0.845720397,613898292,VISam,0.389510697,VISa,0.335773131,0.007724266,VISam,0.664211015,VISa,0.159580748,0.073570472,VISam,0.832255648,EGFP,TRUE,TRUE,FALSE,,9.524590306
561986735,0.827691226,0.928371004,0.522676471,152.5011756,0.900960801,0.906467353,0.773995737,613898292,VISam,0.390784497,VISa,0.335773131,0.007724266,VISam,0.664211015,VISa,0.062284521,0.048784601,VISam,0.913899461,EGFP,TRUE,TRUE,FALSE,,6.315758557
591168591,0.967411691,0.841220531,0.603931598,224.0738981,0.989493257,0.858405937,0.285489762,613898292,VISam,0.290105673,VISa,0.335773131,0.007724266,VISam,0.664211015,VISa,0.278389474,0.035589773,VISam,0.718470987,EGFP,TRUE,TRUE,FALSE,,4.607527987
651703553,0.923556484,0.896992698,0.583658071,131.8357736,0.778852198,0.900818494,0.48683456,613898292,VISam,0.185447264,VISa,0.335773131,0.007724266,VISam,0.664211015,VISa,0.197142357,0.001992637,VISam,0.789142687,EGFP,TRUE,TRUE,FALSE,,0.257971007
539514325,0.252709289,0.983611703,5.20E-07,654.1245607,1.76E-07,0.831984568,1.67E-09,546389260,VISp,0.009187875,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,0.204574527
495346667,0.845019133,0.995424865,0.04756631,467.0861182,0.040561005,0.82069525,0.026914318,546389260,VISp,0.098636169,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,EGFP,TRUE,TRUE,FALSE,,0.324216184
543297033,0,0.966671917,0,942.774504,0,0.758651159,0,546389260,VISp,0,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,0.067497547
501837158,0.998176974,0.985234615,0.724409261,116.7465845,0.200505865,0.697143343,0.10129584,546389260,VISp,0.041736085,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,0.011058509
539323512,0.033945009,0.894788717,0.001200618,949.7435716,0.000462435,0.767946141,0.000234945,546389260,VISp,0.000842366,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,0.017413808
485553574,0.982778449,0.989038709,0.682982077,213.0782123,0.328348332,0.729536338,0.16821467,546389260,VISp,0.072209646,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,TRUE,FALSE,,0.025080472
526784559,0.901139955,0.983470871,0.397623297,308.7456016,0.090828305,0.690862551,0.045771508,546389260,VISp,0.032882568,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,EGFP,TRUE,TRUE,FALSE,,0.008334562
563205064,0.103890647,0.986657893,0.001226362,698.9502543,0.003076531,0.850640766,0.00221669,546389260,VISp,0.022139321,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,TRUE,FALSE,,0.439844631
539511058,0.9504971,0.980440841,0.701087375,254.2813484,0.151540451,0.674579755,0.076385052,546389260,VISp,0.033130305,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,TRUE,FALSE,,0.007790551
574637452,0.997735644,0.989338948,0.961954024,139.7536625,0.602885868,0.861382786,0.35166876,546389260,VISp,0.103256521,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,EGFP,TRUE,TRUE,FALSE,,0.168106953
501786400,0.978392742,0.987604591,0.752197549,146.6728729,0.74922792,0.892382146,0.538621394,546389260,VISp,0.264304745,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,TRUE,FALSE,,0.993421607
501787135,1,0.994843001,0.994410338,106.7346668,0.571186129,0.852391627,0.320442455,546389260,VISp,0.0829658,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,TRUE,FALSE,,0.122081141
561918904,0.027480696,0.963872286,0.000243687,715.6224174,0.000163043,0.816594196,9.33E-05,546389260,VISp,0.003648594,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,TRUE,FALSE,,0.505730525
502592260,0.965780013,0.983360841,0.451747274,316.8335591,0.268986585,0.904062424,0.140089341,546389260,VISp,0.089902458,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,TRUE,FALSE,,0.040524921
515920693,0.993320173,0.989363593,0.864561137,109.0166658,0.340913907,0.677016735,0.174430684,546389260,VISp,0.058603647,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,TRUE,FALSE,,0.023568605
561918178,0.686745662,0.995463326,0.326106825,384.6824504,0.263107564,0.84267939,0.202310126,546389260,VISp,0.111038114,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,EGFP,TRUE,TRUE,FALSE,,0.676380782
563352720,0.99717942,0.971325876,0.81706442,229.9296255,0.215788461,0.789355132,0.113413553,546389260,VISp,0.050922143,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,0.051500688
501711996,0.972756493,0.991645323,0.714731913,121.8717247,0.718011848,0.8771014,0.657882994,546389260,VISp,0.288935683,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,TRUE,FALSE,,1.006884122
565146821,0.919674288,0.996170583,0.651984102,237.8764726,0.582043768,0.867916835,0.445178437,546389260,VISp,0.175584626,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,TRUE,FALSE,,0.52790086
539514325,0,0.962765032,0,942.3934175,0,0.617252879,0,526784559,VISp,0,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,24.54532393
495346667,1.25E-06,0.977833838,0,754.7006774,0,0.723217284,0,526784559,VISp,1.68E-05,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,EGFP,TRUE,TRUE,FALSE,,38.90020597
543297033,0,0.939312325,0,1174.805978,0,0.587036165,0,526784559,VISp,0,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,8.09851149
501837158,0.468017435,0.971467954,0.092798368,273.9715106,0.105667975,0.590127349,0.082597927,526784559,VISp,0.046913201,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,1.326825433
539323512,0.005133014,0.878627626,0,928.4860018,0,0.527807419,0,526784559,VISp,0.000536727,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,2.089348835
485553574,0.889346277,0.987290553,0.042821788,139.7647244,0.064894967,0.697239954,0.051030484,526784559,VISp,0.167877747,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,TRUE,FALSE,,3.009212968
563205064,0.046734377,0.974194901,3.84E-08,698.3995003,2.25E-06,0.675482999,6.43E-05,526784559,VISp,0.057486143,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,TRUE,FALSE,,52.77357392
539511058,0.34988826,0.971153931,0.028761481,341.2212157,0.029203355,0.688261988,0.021867649,526784559,VISp,0.021349904,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,TRUE,FALSE,,0.934728341
574637452,0.479642805,0.991600066,0.113212018,305.9116205,0.216213029,0.731911925,0.129531267,526784559,VISp,0.081837292,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,EGFP,TRUE,TRUE,FALSE,,20.16986023
501786400,0.61258801,0.979591528,0.11039987,244.4363028,0.219062317,0.7496098,0.60275904,526784559,VISp,0.407206561,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,TRUE,FALSE,,119.1930171
501787135,0.857962349,0.984112941,0.215021155,213.404203,0.403990816,0.700210501,0.282248902,526784559,VISp,0.149716095,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,TRUE,FALSE,,14.64757702
561918904,0,0.932814083,0,870.853985,0,0.602548994,0,526784559,VISp,0,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,TRUE,FALSE,,60.67871557
502592260,0.77636959,0.98704294,0.10687777,218.1950989,0.179760068,0.680472378,0.250159985,526784559,VISp,0.188717938,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,TRUE,FALSE,,4.862273495
515920693,0.354010634,0.980883366,0.08749702,313.569259,0.130832771,0.729691006,0.213836871,526784559,VISp,0.056442335,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,TRUE,FALSE,,2.827815657
561918178,4.58E-05,0.982354046,0,584.304888,0,0.687399655,0,526784559,VISp,7.56E-06,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,EGFP,TRUE,TRUE,FALSE,,81.15372722
563352720,0.679704722,0.966277298,0.124374515,271.0996958,0.215586832,0.751797017,0.311794728,526784559,VISp,0.090543434,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,6.179171377
546389260,0.360900328,0.983470871,0.045771508,308.7456016,0.090828305,0.690862551,0.397623297,526784559,VISp,0.340773387,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,TRUE,TRUE,FALSE,,119.9823079
501711996,0.091418922,0.993885968,0.003846304,422.0614073,0.007633093,0.756906314,0.016777867,526784559,VISp,0.052826564,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,TRUE,FALSE,,120.8082807
565146821,0.144260532,0.989867172,0.017378864,462.1451061,0.03424896,0.654397427,0.18837695,526784559,VISp,0.114272488,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,TRUE,FALSE,,63.33876354
614738437,0.949722996,0.851437519,0.351067514,270.7489164,0.547079866,0.849909571,0.30781559,606260719,PL,0.176219986,ILA,0.199086556,0.067847821,PL,0.784404442,ORBm,0.313578121,0.008396819,PL,0.365463245,EGFP,TRUE,FALSE,TRUE,FALSE,0.123759605
575683857,0.896364131,0.933775691,0.505380122,133.9296318,1.417287837,0.809498163,0.900229179,606260719,PL,0.430556817,ILA,0.199086556,0.067847821,PL,0.784404442,ILA,0.45049158,0.018484003,PL,0.488196522,EGFP,TRUE,TRUE,TRUE,TRUE,0.27243326
609157409,0.990117643,0.96234309,0.614120913,170.8152602,0.958580783,0.932100521,0.953868017,606260719,PL,0.525684195,ILA,0.199086556,0.067847821,PL,0.784404442,ILA,0.052933078,0.242197631,PL,0.923055441,EGFP,TRUE,TRUE,FALSE,,3.569718659
478877019,0.009391966,0.681543639,0.0019277,664.472912,0.003771411,0.721538798,0.032647482,529435133,ILA,0.023633714,ACAv,0.23584782,0.001530443,ILA,0.66442124,PL,0.413311449,0.070803344,ILA,0.425753643,EGFP,TRUE,FALSE,TRUE,FALSE,46.26330379
521954271,0.35679565,0.652434414,0.070807769,321.8342118,0.125078459,0.671134001,0.413999467,529435133,ILA,0.127553071,ACAv,0.23584782,0.001530443,ILA,0.66442124,PL,0.454240872,0.011818959,ILA,0.538137004,EGFP,TRUE,FALSE,TRUE,FALSE,7.722574569
527713163,0.094975719,0.724561811,0.029407998,523.0248767,0.048766899,0.717423784,0.06485751,529435133,ILA,0.031732313,ACAv,0.23584782,0.001530443,ILA,0.66442124,ORBm,0.19935104,0.007659798,ILA,0.764806842,EGFP,TRUE,FALSE,FALSE,,5.004954912
527713883,0.95594759,0.950223387,0.353677629,49.00773015,0.46894357,0.770743685,0.66625702,529435133,ILA,0.238137755,ACAv,0.23584782,0.001530443,ILA,0.66442124,ACAv,0.188457731,0.003145133,ILA,0.759743613,EGFP,TRUE,TRUE,FALSE,,2.055047443
539514325,0.128307218,0.969088378,0,678.1353922,0,0.777775432,0,574637452,VISp,0.00560965,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,1.216930789
495346667,0.656588745,0.98244712,0.024360402,457.2862631,0.032278803,0.812175541,0.027277405,574637452,VISp,0.107229538,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,EGFP,TRUE,TRUE,FALSE,,1.928630418
543297033,0,0.948382651,0,1057.871394,0,0.75769436,0,574637452,VISp,0,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,0.401515499
501837158,0.883782633,0.973348788,0.551966704,80.13513328,0.554591135,0.648089229,0.294608471,574637452,VISp,0.048812205,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,0.065782579
539323512,0.012734548,0.888601897,0.011376415,1072.75278,0.003077973,0.764764803,0.001687887,574637452,VISp,0.000387097,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,0.10358767
485553574,0.85486325,0.987983898,0.184157963,267.6263164,0.453613545,0.769963085,0.260308312,574637452,VISp,0.073847148,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,TRUE,FALSE,,0.149193546
526784559,0.581038897,0.991600066,0.129531267,305.9116205,0.216213029,0.731911925,0.113212018,574637452,VISp,0.026604195,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,EGFP,TRUE,TRUE,FALSE,,0.049578926
563205064,0.034883674,0.981018489,1.52E-08,824.4011315,6.85E-07,0.830702033,1.25E-06,574637452,VISp,0.00661926,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,TRUE,FALSE,,2.616457095
539511058,0.859214967,0.971809348,0.019744508,348.8293457,0.002602281,0.68117222,0.001364507,574637452,VISp,0.038112241,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,TRUE,FALSE,,0.046342827
501786400,0.980591385,0.978317024,0.389637303,64.58852658,0.667222103,0.893856386,0.938856578,574637452,VISp,0.340416105,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,TRUE,FALSE,,5.909461725
501787135,0.999957895,0.986278566,0.722110525,147.7966717,0.626568163,0.790591297,0.542721307,574637452,VISp,0.109975498,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,TRUE,FALSE,,0.726211131
561918904,0.009561664,0.934679756,0,839.4724384,0,0.733783686,0,574637452,VISp,0.001607192,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,TRUE,FALSE,,3.008385525
502592260,0.641537387,0.992579148,0.096273032,398.1166726,0.182929512,0.799748356,0.114305625,574637452,VISp,0.070856332,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,TRUE,FALSE,,0.241066296
515920693,0.999635707,0.992509159,0.343451836,237.6838944,0.524915736,0.664996872,0.299179442,574637452,VISp,0.080290363,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,TRUE,FALSE,,0.140200062
561918178,0.543009656,0.988576893,0.043441064,503.0692477,0.069705951,0.816270488,0.031980342,574637452,VISp,0.122528782,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,EGFP,TRUE,TRUE,FALSE,,4.023514604
563352720,0.958987897,0.979084962,0.088721313,333.9936454,0.042443757,0.791687294,0.027737403,574637452,VISp,0.053785254,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,0.306356678
546389260,0.988364136,0.989338948,0.35166876,139.7536625,0.602885868,0.861382786,0.961954024,574637452,VISp,0.482067794,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,TRUE,TRUE,FALSE,,5.948593915
501711996,0.98955517,0.989775858,0.29811948,170.1235719,0.511751027,0.865694611,0.876488634,574637452,VISp,0.429660628,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,TRUE,FALSE,,5.98954476
565146821,0.989275668,0.991968594,0.391779572,214.2644317,0.596067774,0.814864908,0.874758246,574637452,VISp,0.283881091,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,TRUE,FALSE,,3.140267845
567301515,0.868946426,0.892665996,0.100589436,433.4879609,0.231740032,0.849266634,0.14993786,571401645,ACAd,0.069161202,ACAv,0.099575558,0.031636458,ACAd,0.90042438,MOs,0.462935709,0.009039791,ACAd,0.471611109,EGFP,TRUE,FALSE,TRUE,FALSE,0.285739659
477435412,0.427276245,0.915554569,0,805.8136146,0,0.832629181,0,571401645,ACAd,0.031571844,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.159261144,0.013873579,ACAd,0.833822596,EGFP,TRUE,TRUE,FALSE,,0.438531377
649362978,0.110642237,0.893866134,0,930.555116,0,0.831671698,0,571401645,ACAd,0.006719545,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.356702943,0.020209146,ACAd,0.63268079,EGFP,TRUE,TRUE,FALSE,,0.638792938
607059419,0.900452807,0.867750995,0.174359972,457.1203137,0.239620622,0.857458031,0.307911701,571401645,ACAd,0.114805284,ACAv,0.099575558,0.031636458,ACAd,0.90042438,MOs,0.135462255,0.068628165,ACAd,0.822280125,EGFP,TRUE,FALSE,FALSE,,2.169274613
637855050,0.722880001,0.951524767,0.015859411,772.5722259,0.049568313,0.817369171,0.030125986,571401645,ACAd,0.077530281,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.453321553,0.006962624,ACAd,0.546678487,EGFP,TRUE,TRUE,TRUE,TRUE,0.220082298
475829896,0.987921636,0.939149991,0.381119045,192.6950977,0.517668318,0.88035543,0.717642675,571401645,ACAd,0.181581204,ACAv,0.099575558,0.031636458,ACAd,0.90042438,MOs,0.195924228,0.055738627,ACAd,0.625488923,EGFP,TRUE,FALSE,FALSE,,1.761847897
607321130,1,0.971651185,0.708624884,138.6270261,0.752063463,0.772598532,0.462239849,571401645,ACAd,0.081699638,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.346294608,0.007218533,ACAd,0.653705357,EGFP,TRUE,TRUE,FALSE,,0.22817134
609475867,0.998176749,0.925895661,0.728561902,160.7185605,0.764059998,0.925624721,0.432579144,571401645,ACAd,0.071025472,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.232893298,0.004185036,ACAd,0.757183553,EGFP,TRUE,TRUE,FALSE,,0.13228522
528741104,0.999983313,0.976822837,0.664509003,180.2611935,0.544239145,0.912690367,0.397614245,571401645,ACAd,0.089606297,ACAv,0.099575558,0.031636458,ACAd,0.90042438,ACAv,0.264161458,0.014476456,ACAd,0.71219209,EGFP,TRUE,TRUE,FALSE,,0.457587758
571652998,0.001165637,0.788352087,0,905.0960616,0,0.728483655,0,572753855,MOs,0.00044955,ACAd,0.028329076,0.025780806,MOs,0.971670932,ACAd,0.218021247,0.04689546,MOs,0.778210069,EGFP,TRUE,TRUE,FALSE,,1.81900673
569993539,0.760251119,0.930665684,0.035074675,404.9372861,0.038800086,0.761736027,0.009175137,572753855,MOs,0.0603575,ACAd,0.028329076,0.025780806,MOs,0.971670932,,,0.031444567,MOs,1.000000037,EGFP,TRUE,FALSE,FALSE,,1.21968904
573977678,0,0.707927986,0,904.872211,0,0.736387621,0,572753855,MOs,0,ACAd,0.028329076,0.025780806,MOs,0.971670932,ACAd,0.288125244,0.014254153,MOs,0.710806371,EGFP,TRUE,TRUE,FALSE,,0.552897866
657424207,0.267277704,0.934639279,0.034538995,555.8762661,0.026493681,0.833274804,0.019985927,572753855,MOs,0.02853986,ACAd,0.028329076,0.025780806,MOs,0.971670932,ACAd,0.004971263,0.016042068,MOs,0.9950287,EGFP,TRUE,TRUE,FALSE,,0.622248517
478877019,0.692475596,0.879190726,0.14865488,345.7472595,0.254450871,0.81878421,0.479823421,521954271,ILA,0.239733548,PL,0.454240872,0.011818959,ILA,0.538137004,PL,0.413311449,0.070803344,ILA,0.425753643,EGFP,TRUE,TRUE,TRUE,TRUE,5.990658086
527713163,0.885878771,0.769002327,0.370250043,271.6944095,0.385019746,0.778633383,0.316027075,521954271,ILA,0.114495223,PL,0.454240872,0.011818959,ILA,0.538137004,ORBm,0.19935104,0.007659798,ILA,0.764806842,EGFP,TRUE,FALSE,TRUE,FALSE,0.648094087
527713883,0.958305372,0.748456158,0.379594905,326.7055746,0.215760781,0.760170462,0.135935492,521954271,ILA,0.083440056,PL,0.454240872,0.011818959,ILA,0.538137004,ACAv,0.188457731,0.003145133,ILA,0.759743613,EGFP,TRUE,FALSE,TRUE,FALSE,0.26610911
529435133,0.993725113,0.652434414,0.413999467,321.8342118,0.125078459,0.671134001,0.070807769,521954271,ILA,0.036060876,PL,0.454240872,0.011818959,ILA,0.538137004,ACAv,0.23584782,0.001530443,ILA,0.66442124,EGFP,TRUE,FALSE,TRUE,FALSE,0.129490495
524266253,0,0.91286312,0.068068652,689.5536457,0.086211543,0.868647758,0.066635981,578332611,MD,0,AM,0.25909752,0.060700637,MD,0.38980395,LH,0.003096717,0.033241688,MD,0.993007684,EGFP,TRUE,FALSE,TRUE,FALSE,0.547633272
609475139,0,0.371084901,0,861.0027249,0,0.756342751,0,578332611,MD,0,AM,0.25909752,0.060700637,MD,0.38980395,PVT,0.043307094,0.001819379,MD,0.956692916,EGFP,TRUE,FALSE,TRUE,FALSE,0.029972981
0,0,0,0,0,0,0,0,591394174,VISa,0,VISam,0.065188462,0.001689534,VISa,0.927336921,,,,,,,FALSE,FALSE,TRUE,FALSE,
475830603,0.306407223,0.978269552,0.117266372,397.2727158,0.197044545,0.814433474,0.138254294,475828414,RSPv,0.100572781,RSPd,0.001473934,0.006795305,RSPv,0.998279187,RSPd,0.033963996,0.034617895,RSPv,0.966036,EGFP,TRUE,TRUE,FALSE,,5.094384497
521255975,0,0.782350514,0,1525.643829,0,0.629878884,0,475828414,RSPv,0,RSPd,0.001473934,0.006795305,RSPv,0.998279187,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,EGFP,TRUE,FALSE,FALSE,,0.860617475
524063357,0.791481327,0.962511008,0.450486897,157.5969931,0.646040216,0.653556059,0.828902027,475828414,RSPv,0.273834181,RSPd,0.001473934,0.006795305,RSPv,0.998279187,fiber tracts,0.00175153,0.016870631,RSPv,0.998248515,EGFP,TRUE,FALSE,FALSE,,2.482689471
