distance,exclusion_zone_overlap,fraction of match covered by td exclusion zone,fraction of match covered by td injection,image_series_id,injection_overlap,match_id,pearson_correlation,source,spearman_correlation,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,transgenic_line,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio,Julie call,PN_type_JH,JW_pass-fail,dice,include,CAV_percent_DMN,exp_predicted,low_pred_band,high_pred_band,sig
255.8694049,0.42070668200000005,0.9532956109999999,0.395315743,569932566,0.879833779,286482701,0.8505225590000001,ACAv,0.637216222,PL,0.037089502,0.044734457000000005,ACAv,0.9293288000000001,ACAd,0.359578639,0.22904908899999998,ACAv,0.632931726,Rbp4-Cre_KL100,EGFP,True,False,,,5.120193799,Y,IT PT CT,0,0.661737676,yes,99.85545292,0.8512540038767248,0.7450635326070408,0.9574444751464087,True
569.5424786,0.14393725400000001,0.856788677,0.070060281,563205064,0.009482661,277616630,0.973153367,VISp,0.787256753,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.00071247,0.068120863,VISp,0.999287525,,EGFP,True,True,,,1.653523686,Y,IT PT CT,0,0.087260213,yes,3.032799307,0.8107695054534912,0.7047072609130096,0.9168317499939729,False
508.0334017,0.177763258,0.22547571100000002,0.05843678099999999,563205064,0.28751065600000003,307137980,0.956800526,VISp,0.814138238,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.027006241,0.488520161,VISp,0.9729406290000001,,EGFP,True,True,,,11.85803611,Y,IT PT CT,0,0.107775977,yes,3.032799307,0.8138005897678626,0.7077992189585792,0.919801960577146,False
644.1620078,0.179485555,0.20263240100000002,0.048154599000000006,563205064,0.19045074,307593747,0.9785981509999999,VISp,0.8275598829999999,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.022721652999999998,0.518530113,VISp,0.977278298,,EGFP,True,True,,,12.58647912,Y,IT PT CT,0,0.089214902,yes,3.032799307,0.8082659824735434,0.7021206158441203,0.9144113491029665,False
572.1217424,0.131995848,0.33799772200000006,0.038944161,563205064,0.04425199900000001,100141219,0.980323838,VISp,0.802329472,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.014003281000000001,0.204278883,VISp,0.985996828,,EGFP,True,True,,,4.958539213,Y,IT PT CT,0,0.064816928,yes,3.032799307,0.8096987646045402,0.7036338164276367,0.9157637127814436,False
338.9146867,0.534384756,0.702815152,0.205087661,563205064,0.7111213340000001,500836840,0.95699526,VISp,0.8571230759999999,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.047626807,0.375217578,VISp,0.9523731870000001,Emx1-IRES-Cre,SypEGFP,True,True,,,9.107799331,Y,IT PT CT,0,0.369573964,yes,3.032799307,0.8311144669926919,0.7252278781089563,0.9370010558764275,False
551.9244754,0.153261624,0.432470901,0.08833475699999999,563205064,0.129658781,266250195,0.976344515,VISp,0.913004158,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,fiber tracts,0.019681639,0.17200991399999999,VISp,0.9803183329999999,Rbp4-Cre_KL100,EGFP,True,True,,,4.175262211000001,Y,IT PT CT,0,0.14255093900000002,yes,3.032799307,0.8137981626679268,0.7077540607279281,0.9198422646079255,False
343.33446349999997,0.162100921,0.359485163,0.131378416,617898760,0.148662182,112423392,0.753045315,ORBvl,0.593357847,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,PL,0.09276392800000001,0.115555681,ORBvl,0.759103833,,EGFP,True,False,,,17.733662600000002,Y,IT PT CT,0,0.24878951300000002,yes,99.69080685,0.7491090499752692,0.6432365731855496,0.8549815267649887,True
612.1657683999999,0.116510861,0.207648709,0.047875629,546389260,0.093136361,479984127,0.957724027,VISp,0.7827351159999999,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,RSPd,0.11014797300000001,0.298795591,VISp,0.789494417,Emx1-IRES-Cre,SypEGFP,True,False,,,3.19009603,Y,IT PT CT,0,0.072928383,yes,5.319608451000001,0.8458664140063813,0.7397579331643598,0.9519748948484028,False
411.7968692,0.207157797,0.518711694,0.029850374,526784559,0.219165503,277616630,0.972166208,VISp,0.65587949,fiber tracts,0.145143309,0.0007806439999999999,VISp,0.8548566540000001,fiber tracts,0.00071247,0.068120863,VISp,0.999287525,,EGFP,True,True,,,87.26235447,Y,IT PT CT,0,0.059062391,yes,82.36598929,0.7172939820525411,0.6113739649610641,0.8232139991440182,False
251.53598819999996,0.5010509160000001,0.49289520600000003,0.058149102,526784559,0.63205573,100141219,0.981965689,VISp,0.734004882,fiber tracts,0.145143309,0.0007806439999999999,VISp,0.8548566540000001,fiber tracts,0.014003281000000001,0.204278883,VISp,0.985996828,,EGFP,True,True,,,261.6798357,Y,IT PT CT,0,0.115881253,yes,82.36598929,0.7253385610010672,0.6195130439848552,0.8311640780172792,False
396.57896780000004,0.39072592,0.313762107,0.043152055999999994,526784559,0.643444115,479983421,0.957003319,VISp,0.711254761,fiber tracts,0.145143309,0.0007806439999999999,VISp,0.8548566540000001,fiber tracts,0.027660877,0.22269318100000002,VISp,0.9723391290000001,Emx1-IRES-Cre,SypEGFP,True,True,,,285.26842400000004,Y,IT PT CT,0,0.086019721,yes,82.36598929,0.7190005908533282,0.6130918843072807,0.8249092973993758,False
498.5906347,0.493050399,0.45170448,0.03865476,574637452,0.310015149,307557934,0.967953707,VISp,0.82507744,fiber tracts,0.031010806000000002,0.015745487,VISp,0.968989065,fiber tracts,0.016303394,0.527893817,VISp,0.9836966229999999,,EGFP,True,True,,,33.52667387,Y,IT PT CT,0,0.075095114,yes,86.79785689,0.763945948640691,0.6579533105638111,0.8699385867175708,False
533.4239464,0.188995656,0.358590467,0.039415603,574637452,0.404188448,479983421,0.9568431209999999,VISp,0.7767396329999999,fiber tracts,0.031010806000000002,0.015745487,VISp,0.968989065,fiber tracts,0.027660877,0.22269318100000002,VISp,0.9723391290000001,Emx1-IRES-Cre,SypEGFP,True,True,,,14.14330197,Y,IT PT CT,0,0.07367368,yes,86.79785689,0.7626752317913247,0.656649570821875,0.8687008927607743,False
682.7542038,0.25092374300000003,0.270399879,0.049840327999999996,572753855,0.449497869,180916954,0.937761919,MOs,0.757888404,ACAd,0.028329076,0.025780806,MOs,0.971670932,ACAd,0.017800041000000003,0.568290279,MOs,0.962598348,,EGFP,True,True,,,22.043154,Y,IT PT CT,0,0.09539300699999999,yes,99.89237764,0.7817455558992161,0.67555321827072,0.8879378935277122,False
334.282832,0.283672969,0.650713338,0.14180278699999999,572753855,0.53035453,168162771,0.944181844,MOs,0.756546371,ACAd,0.028329076,0.025780806,MOs,0.971670932,fiber tracts,0.007109433,0.305907451,MOs,0.986258647,Rbp4-Cre_KL100,EGFP,True,False,,,11.86570542,Y,IT PT CT,0,0.26167628800000003,yes,99.89237764,0.8011061840048365,0.6952393488299847,0.9069730191796882,False
332.50018430000006,0.364173625,0.629083281,0.280414687,502590301,0.873228291,482580380,0.9196024070000001,VISl,0.8851440759999999,fiber tracts,0.047884497000000005,0.032549168999999996,VISl,0.9469803059999999,VISp,0.28571004899999997,0.175383701,VISl,0.697009635,Rbp4-Cre_KL100,SypEGFP,True,False,,,5.388269733,Y,IT PT CT,0,0.472706122,yes,2.045968324,0.8228859389174785,0.7169129734142079,0.9288589044207491,False
401.4986375,0.291598529,0.195947011,0.049609253,573977678,0.8169502540000001,180916954,0.7683601320000001,MOs,0.747318969,ACAd,0.288125244,0.014254153,MOs,0.710806371,ACAd,0.017800041000000003,0.568290279,MOs,0.962598348,,EGFP,True,True,,,39.86840131,Y,IT PT CT,0,0.096808191,yes,55.926482400000005,0.7642271858872692,0.6583148693024398,0.8701395024720987,False
347.5724434,0.299241943,0.6381588020000001,0.46710408200000003,504176074,0.661410093,482580380,0.974168714,VISl,0.901375739,VISp,0.126905636,0.139953614,VISl,0.8677066379999999,VISp,0.28571004899999997,0.175383701,VISl,0.697009635,Rbp4-Cre_KL100,SypEGFP,True,True,,,1.253155928,Y,IT PT CT,0,0.588405881,yes,0.0,0.8860261794534737,0.779554004846321,0.9924983540606265,False
337.1822505,0.341579924,0.7371571140000001,0.12947006,571816813,0.743911689,112306316,0.909337864,ORBl,0.746846329,ORBvl,0.1361931,0.00762098,ORBl,0.8593865690000001,ORBvl,0.161069518,0.31655744399999997,ORBl,0.8307623820000001,,EGFP,True,True,,,41.53763063,Y,IT PT CT,0,0.252876764,yes,96.56263995,0.7532096124184392,0.6473409864977745,0.8590782383391039,False
606.8130299,0.295114348,0.33628104,0.077965484,561511939,0.707784524,501484658,0.849823923,RSPv,0.826826651,fiber tracts,0.025185742,0.005104231,RSPv,0.974814244,RSPd,0.347431111,0.25579517,RSPv,0.6167458610000001,Emx1-IRES-Cre,SypEGFP,True,False,,,50.11433671,Y,IT PT CT,0,0.152876535,yes,100.0,0.7308699091520068,0.6247674167869868,0.8369724015170268,False
304.8644416,0.526901445,0.647483065,0.381822568,475829896,0.626881098,125833030,0.968534969,ACAd,0.796253585,MOs,0.195924228,0.055738627,ACAd,0.6254889229999999,ACAv,0.158748625,0.19943644800000002,ACAd,0.791174677,Rbp4-Cre_KL100,EGFP,True,False,,,3.578065323,Y,IT PT CT,0,0.597312576,yes,100.0,0.8582292665577058,0.7521215083002398,0.9643370248151718,False
479.5714621999999,0.16646744800000002,0.7559470359999999,0.217384015,501883865,0.199878119,116903968,0.907138323,VISl,0.749398606,VISp,0.368520735,0.150776802,VISl,0.622536868,VISp,0.12572947,0.168873482,VISl,0.7750097579999999,,EGFP,True,True,,,1.1200229720000001,Y,IT PT CT,0,0.229681062,yes,25.29294414,0.8666178999608536,0.7599965970981756,0.9732392028235316,True
420.926887,0.265051036,0.26566554800000003,0.080159938,532005897,0.21083188,287769286,0.340757205,ORBvl,0.529969468,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,ORBl,0.22496403,0.29632801,ORBvl,0.728960479,Rbp4-Cre_KL100,EGFP,True,False,,,55.39588317,Y,IT PT CT,0,0.157454662,yes,100.0,0.7383841918159751,0.6324571851371141,0.8443111984948362,True
454.35604129999996,0.230677254,0.306335868,0.032656201,521955016,0.202757718,287769286,0.477787299,ORBvl,0.6771376590000001,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,ORBl,0.22496403,0.29632801,ORBvl,0.728960479,Rbp4-Cre_KL100,EGFP,True,False,,,107.07587790000001,Y,IT PT CT,0,0.064702598,yes,99.87508417,0.7237638200797936,0.6178099175684262,0.8297177225911609,False
198.36701599999998,0.827800164,0.511581472,0.04009709,501837158,0.896972019,307593747,0.991536607,VISp,0.609559258,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,fiber tracts,0.022721652999999998,0.518530113,VISp,0.977278298,,EGFP,True,True,,,500.6185966,Y,IT PT CT,0,0.08004404700000001,yes,4.046436908,0.7266286037427869,0.6208040743265987,0.8324531331589752,True
294.5962351,0.348997344,0.5220093,0.027946496,501837158,0.42213599,266250195,0.9930535979999999,VISp,0.661109838,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,fiber tracts,0.019681639,0.17200991399999999,VISp,0.9803183329999999,Rbp4-Cre_KL100,EGFP,True,True,,,166.06819819999998,Y,IT PT CT,0,0.055579221,yes,4.046436908,0.7222202177217478,0.6163763418410451,0.8280640936024506,False
162.1744634,0.513328721,0.800185457,0.056939977,501837158,0.641988111,479755622,0.973152894,VISp,0.598350198,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,fiber tracts,0.022049737000000003,0.168527523,VISp,0.9779502609999999,Emx1-IRES-Cre,EGFP,True,True,,,162.70609919999998,Y,IT PT CT,0,0.11322645699999999,yes,4.046436908,0.7293351139990476,0.6235105845828594,0.8351596434152359,True
171.5125501,0.482915486,0.7044035340000001,0.049884375999999994,501837158,0.600107305,479756361,0.947948641,VISp,0.588102263,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,fiber tracts,0.043985675,0.16377497400000002,VISp,0.956014314,Emx1-IRES-Cre,EGFP,True,True,,,158.1177166,Y,IT PT CT,0,0.09917848300000001,yes,4.046436908,0.7283969248618545,0.6225723954456662,0.8342214542780427,True
248.8863616,0.506674237,0.603998908,0.179437218,531397136,0.981041974,482580380,0.921590487,VISl,0.81679881,fiber tracts,0.004846786,0.007766423000000001,VISl,0.99218972,VISp,0.28571004899999997,0.175383701,VISl,0.697009635,Rbp4-Cre_KL100,SypEGFP,True,False,,,22.58230137,Y,IT PT CT,0,0.343837834,yes,89.52059270000001,0.7607300212830009,0.6548614231732103,0.8665986193927916,False
451.8388115,0.15388604,0.822072855,0.060553909,560965104,0.092419153,146858755,0.954266871,VISl,0.825022785,VISp,0.156174203,0.032904926,VISl,0.8416138129999999,VISal,0.24962278100000002,0.066182031,VISl,0.694202167,,EGFP,True,False,,,2.011310753,Y,IT PT CT,0,0.080760556,yes,88.44471463,0.8022042410702486,0.6962524351119914,0.9081560470285057,False
414.0966398,0.287863859,0.745057931,0.047324275,561512675,0.340088502,100140949,0.892012299,RSPv,0.8231292370000001,RSPd,0.06219177099999999,0.006055418000000001,RSPv,0.937808242,RSPd,0.27195929999999996,0.184504365,RSPv,0.728040736,,EGFP,True,True,,,30.46930201,Y,IT PT CT,0,0.09161308,yes,97.57896059,0.7382021863294239,0.6322804230217983,0.8441239496370495,False
454.0053649,0.10769015,0.22099381,0.061226833,475830603,0.076919534,100148142,0.959671685,RSPv,0.7578070859999999,RSPd,0.033963996,0.034617895,RSPv,0.966036,RSPd,0.074520889,0.12217753099999999,RSPv,0.925479087,,EGFP,True,True,,,3.529317179,Y,IT PT CT,0,0.09526119400000001,yes,97.21578154,0.8055501070132237,0.6995964972694504,0.911503716756997,False
318.2293528,0.8637494520000001,0.519645189,0.054307693,543297033,0.994206939,307297141,0.9636381970000001,VISp,0.7473059040000001,VISl,0.104523597,0.006322057,VISp,0.88173169,VISl,0.045578507000000004,0.663636086,VISp,0.936622554,,EGFP,True,True,,,104.9715414,Y,IT PT CT,0,0.107598296,yes,88.85854934,0.7431438712964439,0.6372866717406086,0.8490010708522792,False
437.8299,0.37371025,0.480987685,0.032906802,543297033,0.20690824800000002,309003780,0.96703666,VISp,0.747591109,VISl,0.104523597,0.006322057,VISp,0.88173169,fiber tracts,0.017227193999999998,0.314058816,VISp,0.9827728840000001,,EGFP,True,False,,,49.67668082,Y,IT PT CT,0,0.064524983,yes,88.85854934,0.7371110096395875,0.6311706593731147,0.8430513599060604,False
445.0160758,0.11757217,0.613159318,0.141071083,561918178,0.144708215,100147853,0.974912983,VISp,0.6930769370000001,fiber tracts,0.025417711000000003,0.063352198,VISp,0.9745823140000001,fiber tracts,1.23e-05,0.073547618,VISp,0.9999877209999999,,EGFP,True,True,,,1.160932383,Y,IT PT CT,0,0.1516719,yes,0.0,0.8400470304565558,0.7341008486579444,0.9459932122551672,True
336.2135994,0.29885236,0.69678169,0.219819254,561918178,0.48391854700000003,100141219,0.985278786,VISp,0.7019748020000001,fiber tracts,0.025417711000000003,0.063352198,VISp,0.9745823140000001,fiber tracts,0.014003281000000001,0.204278883,VISp,0.985996828,,EGFP,True,True,,,3.224495592,Y,IT PT CT,0,0.335808892,yes,0.0,0.8518727419457671,0.746004716002783,0.9577407678887513,True
412.0723372,0.09156507,0.831175584,0.190691726,561918178,0.096893014,121510421,0.9839129190000001,VISp,0.774534643,fiber tracts,0.025417711000000003,0.063352198,VISp,0.9745823140000001,,,0.048048136,VISp,0.999999981,Rbp4-Cre_KL100,EGFP,True,False,,,0.758428868,Y,IT PT CT,0,0.164574702,yes,0.0,0.8417541682075775,0.7358339424644019,0.9476743939507531,False
582.5393019999999,0.112887889,0.448036087,0.079668911,523177830,0.053795103,112423392,0.761123916,ORBvl,0.651378774,ORBm,0.22244349800000002,0.008022606,ORBvl,0.7774338359999999,PL,0.09276392800000001,0.115555681,ORBvl,0.759103833,,EGFP,True,False,,,14.40375785,Y,IT PT CT,0,0.149008872,yes,80.36405844,0.7414762982679631,0.635400306590026,0.8475522899459003,False
501.1912294,0.208574591,0.38516506,0.056212745,523177830,0.094119294,287769286,0.634894929,ORBvl,0.658686132,ORBm,0.22244349800000002,0.008022606,ORBvl,0.7774338359999999,ORBl,0.22496403,0.29632801,ORBvl,0.728960479,Rbp4-Cre_KL100,EGFP,True,False,,,36.9366254,Y,IT PT CT,0,0.109467584,yes,80.36405844,0.7425699358005534,0.6365749089537904,0.8485649626473164,False
247.6423006,0.252775861,0.999873309,0.43472293700000003,502955689,0.332903109,479700629,0.98553364,VISl,0.805093015,VISp,0.12682222199999998,0.11739343599999999,VISl,0.872415492,fiber tracts,0.0204549,0.097799561,VISl,0.979545104,Emx1-IRES-Cre,EGFP,True,False,,,0.833092243,Y,IT PT CT,0,0.394472183,yes,0.0,0.8781758652451784,0.7719691144767477,0.9843826160136092,False
222.4602304,0.19906037,0.9987746909999999,0.6320203120000001,502955689,0.389480451,562520963,0.953784187,VISl,0.793264709,VISp,0.12682222199999998,0.11739343599999999,VISl,0.872415492,VISp,0.07319649,0.071651206,VISl,0.904534597,Emx1-IRES-Cre,EGFP,True,True,,,0.61035104,Y,IT PT CT,0,0.484271282,yes,0.0,0.8829757172719563,0.7767689665035256,0.9891824680403871,False
325.48173310000004,0.26705041399999996,0.9648646040000001,0.373571955,502955689,0.312385626,479673887,0.980956147,VISl,0.785393205,VISp,0.12682222199999998,0.11739343599999999,VISl,0.872415492,fiber tracts,0.048537209000000005,0.130042021,VISl,0.9317832220000001,Emx1-IRES-Cre,EGFP,True,False,,,1.107745255,Y,IT PT CT,0,0.392409279,yes,0.0,0.875384970448497,0.7691782196800662,0.9815917212169277,False
419.4739586,0.229445587,0.728674508,0.235738791,502955689,0.2898018,479980810,0.9776809059999999,VISl,0.788431707,VISp,0.12682222199999998,0.11739343599999999,VISl,0.872415492,fiber tracts,0.027853652000000003,0.16916910899999998,VISl,0.964389485,Emx1-IRES-Cre,SypEGFP,True,False,,,1.4410440269999998,Y,IT PT CT,0,0.27797129800000003,yes,0.0,0.8671204489357068,0.760913698167276,0.9733271997041376,False
323.9346858,0.260949058,0.671848069,0.241977997,565146821,0.710086289,100141219,0.9934055070000001,VISp,0.824090654,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,fiber tracts,0.014003281000000001,0.204278883,VISp,0.985996828,,EGFP,True,True,,,4.13143265,Y,IT PT CT,0,0.389591335,yes,0.0,0.8423354528973257,0.7364338861038636,0.9482370196907878,False
675.087847,0.149686969,0.340106199,0.031650088,565146821,0.022870834,272782668,0.988607243,VISp,0.815156184,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,RSPagl,0.10116977199999999,0.235682082,VISp,0.8463032070000001,,EGFP,True,False,,,4.7665457710000005,Y,IT PT CT,0,0.052309955,yes,0.0,0.8154055064382485,0.7092227154165169,0.92158829745998,False
543.9543612000001,0.27345778,0.515332025,0.078120257,565146821,0.208356029,479984127,0.950872198,VISp,0.7556118540000001,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,RSPd,0.11014797300000001,0.298795591,VISp,0.789494417,Emx1-IRES-Cre,SypEGFP,True,False,,,6.042983201,Y,IT PT CT,0,0.134023265,yes,0.0,0.8235279063743558,0.7174918255807744,0.9295639871679372,False
589.7062454,0.075021302,0.16974464600000003,0.031467707000000004,565146821,0.106129927,479983421,0.9761505220000001,VISp,0.7234720509999999,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,fiber tracts,0.027660877,0.22269318100000002,VISp,0.9723391290000001,Emx1-IRES-Cre,SypEGFP,True,True,,,4.503852113,Y,IT PT CT,0,0.051478462999999995,yes,0.0,0.818331535901958,0.712247831624074,0.9244152401798419,False
382.38070739999995,0.31752859699999997,0.610319991,0.388543074,479115470,0.313024438,112423392,0.9388143059999999,ORBvl,0.786329115,ORBl,0.014848156000000001,0.019577826,ORBvl,0.970838848,PL,0.09276392800000001,0.115555681,ORBvl,0.759103833,,EGFP,True,False,,,5.902375431,Y,IT PT CT,0,0.664465451,yes,100.0,0.8034003986410433,0.6972062298559509,0.9095945674261356,False
531.7008621,0.356170187,0.43650603,0.124149034,553080579,0.44961707799999995,482580380,0.795582626,VISl,0.661993092,fiber tracts,0.078489831,0.004090839000000001,VISl,0.811135339,VISp,0.28571004899999997,0.175383701,VISl,0.697009635,Rbp4-Cre_KL100,SypEGFP,True,False,,,42.87230788,Y,IT PT CT,0,0.24244585100000002,yes,65.32374320000001,0.7337546512921874,0.6277306760146394,0.8397786265697355,False
459.39077960000003,0.300334844,0.534769299,0.15783002599999998,552543088,0.784485785,482580380,0.896743269,VISl,0.7651102540000001,VISpl,0.018246514,0.006922854,VISl,0.951920645,VISp,0.28571004899999997,0.175383701,VISl,0.697009635,Rbp4-Cre_KL100,SypEGFP,True,False,,,25.33401872,Y,IT PT CT,0,0.303673602,yes,23.43400426,0.7488599963747022,0.6429018657026072,0.8548181270467973,False
364.8719833,0.479428809,0.7777491320000001,0.247338325,623286726,0.7369770309999999,286482701,0.867677625,ACAv,0.6594670570000001,ACAd,0.024195644,0.018402296999999998,ACAv,0.9693839409999999,ACAd,0.359578639,0.22904908899999998,ACAv,0.632931726,Rbp4-Cre_KL100,EGFP,True,True,,,12.44676645,Y,IT PT CT,0,0.45747858,yes,66.38066102,0.7921027521780192,0.6861439774617336,0.8980615268943047,True
280.599678,0.29284852,0.615789161,0.11591035,528511254,0.38562947,286482701,0.926598092,ACAv,0.7020396529999999,ACAd,0.27661661,0.024579352999999998,ACAv,0.723383398,ACAd,0.359578639,0.22904908899999998,ACAv,0.632931726,Rbp4-Cre_KL100,EGFP,True,True,,,9.318759868999999,Y,IT PT CT,0,0.209328027,yes,95.98229305,0.7982128594993332,0.6923763906240372,0.9040493283746291,False
363.3792625,0.068629551,0.252084065,0.057203445,485553574,0.17725674,596253012,0.975326184,VISp,0.720557427,fiber tracts,0.050589417000000005,0.002349125,VISp,0.9494106090000001,fiber tracts,0.011819177,0.065161915,VISp,0.988180754,Rbp4-Cre_KL100,EGFP,True,True,,,27.73880182,Y,IT PT CT,0,0.110495401,yes,0.33397262,0.7273355303291517,0.6214500248498038,0.8332210358084995,False
