match_id,fraction of match covered by td exclusion zone,pearson_correlation,fraction of match covered by td injection,distance,dice_coefficient,spearman_correlation,injection_overlap,image_series_id,source,exclusion_zone_overlap,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio,td_target,td_CAV_percent_DMN,match_target,match_CAV_percent_DMN,index_original,exp_predicted,low_pred_band,high_pred_band,experiment_type,in-out,module,in_out,diff,target_by_polygon
546389260,0.994278592,0.989363593,0.17443068399999997,109.0166658,0.340913907,0.677016735,0.864561137,515920693,VISp,0.504189329,fiber tracts,0.037697801,0.002207518,VISp,0.9623021709999999,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,True,True,False,,42.4293244,VISl,0.0,VISal,5.319608451000001,14,0.7456937860235594,0.6075218465781189,0.8838657254689999,both out,out,Visual,out,-0.06867705102355937,VISl
501711996,0.977689273,0.984034408,0.13268313199999998,202.9599808,0.259374901,0.681491728,0.631177095,515920693,VISp,0.404945244,fiber tracts,0.037697801,0.002207518,VISp,0.9623021709999999,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,True,True,False,,42.72141303,VISl,0.0,VISrl,88.50999007,15,0.7388693498256984,0.6007074395384212,0.8770312601129756,in-out,out,Visual,out,-0.05737762182569839,VISl
565146821,0.898437438,0.986532933,0.151640781,285.1078341,0.290496912,0.670401156,0.342196061,515920693,VISp,0.22554687699999998,fiber tracts,0.037697801,0.002207518,VISp,0.9623021709999999,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,True,True,False,,22.39847685,VISl,0.0,VISpor,0.0,16,0.7373798609170051,0.5990379801057151,0.8757217417282952,both out,out,Visual,out,-0.06697870491700508,VISl
501785691,0.769501592,0.922340442,0.26689050000000003,274.86776660000004,0.368750733,0.8349642079999999,0.314787937,502956560,VISl,0.119527892,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,EGFP,True,False,False,,0.7101414070000001,VISp,0.0,VISli,0.0,19,0.7918658270289123,0.653549671627766,0.9301819824300586,both out,out,Visual,out,0.043098380971087646,VISp
502590301,0.8804798429999999,0.977508885,0.339060239,278.0446194,0.43097844,0.823819112,0.36758644,502956560,VISl,0.164049933,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,fiber tracts,0.047884497000000005,0.032549168999999996,VISl,0.9469803059999999,EGFP,True,False,False,,1.748691496,VISp,0.0,VISp,2.045968324,20,0.7944762842950559,0.656152248078599,0.9328003205115128,both out,out,Visual,out,0.02934282770494412,VISp
552543088,0.6881958990000001,0.9380200320000001,0.33270556100000004,237.84223880000002,0.43550303799999995,0.760174152,0.298151213,502956560,VISl,0.080708513,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,VISpl,0.018246514,0.006922854,VISl,0.951920645,EGFP,True,False,False,,0.37192762700000004,VISp,0.0,VISp,23.43400426,22,0.7960689599017311,0.6577587719950917,0.9343791478083705,both out,out,Visual,out,-0.03589480790173105,VISp
553080579,0.560622876,0.845762476,0.208400986,405.8847295,0.20088462899999998,0.703918976,0.12312173900000001,502956560,VISl,0.101482316,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,fiber tracts,0.078489831,0.004090839000000001,VISl,0.811135339,EGFP,True,False,False,,0.219778732,VISp,0.0,RSPv,65.32374320000001,23,0.7799807515840735,0.6412649922253468,0.9186965109428002,in-out,out,Visual,out,-0.07606177558407357,VISp
531397136,0.687892023,0.96390773,0.21344669100000002,407.8776137,0.23118186699999999,0.803631003,0.162876591,502956560,VISl,0.061906979,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,fiber tracts,0.004846786,0.007766423000000001,VISl,0.99218972,EGFP,True,False,False,,0.417248061,VISp,0.0,VISa,89.52059270000001,24,0.7812362436778859,0.6425132289045162,0.9199592584512556,in-out,out,Visual,out,0.0223947593221141,VISp
504176074,0.9618215720000001,0.9581554729999999,0.373133256,173.99184640000001,0.6584141139999999,0.811046824,0.886824135,502956560,VISl,0.505432235,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,VISp,0.126905636,0.139953614,VISl,0.8677066379999999,EGFP,True,True,False,,7.518953747,VISp,0.0,VISp,0.0,25,0.8080302787901625,0.6692496335956286,0.9468109239846965,both out,out,Visual,out,0.003016545209837518,VISp
501883865,0.526821019,0.920683562,0.082417907,431.96329460000004,0.146638234,0.779101163,0.290055264,502956560,VISl,0.26911177,VISp,0.36430114799999996,0.018613443,VISl,0.6283393829999999,VISp,0.368520735,0.150776802,VISl,0.622536868,EGFP,True,True,False,,8.100425367,VISp,0.0,VISp,25.29294414,26,0.7767042079433741,0.6378907268978564,0.9155176889888919,both out,out,Visual,out,0.002396955056625849,VISp
563205064,0.882579075,0.9187209609999999,0.138571629,255.61132560000001,0.267370277,0.827598105,0.318122716,539323512,VISp,0.268908027,VISrl,0.146261965,0.0016310379999999998,VISp,0.743380988,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,True,False,False,,25.258383399999996,SSp-bfd,2.586009325,VISal,3.032799307,35,0.7351670316350852,0.5968967161877217,0.8734373470824488,both out,out,Visual,out,0.09243107336491474,SSp-bfd
572595932,0.680810197,0.568945205,0.110425389,367.0957767,0.132869224,0.743009143,0.157664697,573331541,RSPagl,0.130694667,fiber tracts,0.45487372,0.002473105,RSPagl,0.516794046,fiber tracts,0.280244425,0.0034789,RSPagl,0.54571759,EGFP,True,True,True,True,1.40669318,RSPv,100.0,MOs,100.0,47,0.7286569891668565,0.5900754379333317,0.8672385404003813,both in,in,Medial,in,0.014352153833143477,RSPv
607059419,0.346302228,0.840394172,0.10035986,439.52115430000003,0.181748616,0.760487213,0.250479928,607321130,ACAd,0.150528834,ACAv,0.34629460799999995,0.007218533,ACAd,0.653705357,MOs,0.135462255,0.068628165,ACAd,0.822280125,EGFP,True,False,False,,9.507217768,RSPv,100.0,RSPagl,100.0,50,0.7452110528070082,0.6063681273513893,0.884053978262627,both in,in,Prefrontal,in,0.015276160192991828,RSPv
475829896,0.795779493,0.967015658,0.40074692,259.9334506,0.70970467,0.8005691359999999,0.8966354190000001,607321130,ACAd,0.40380785399999997,ACAv,0.34629460799999995,0.007218533,ACAd,0.653705357,MOs,0.195924228,0.055738627,ACAd,0.6254889229999999,EGFP,True,False,False,,7.721600358,RSPv,100.0,MOp,100.0,52,0.7745249559161979,0.635607473186972,0.9134424386454237,both in,in,Prefrontal,in,0.02604418008380205,RSPv
609475867,0.9774586590000001,0.9534571609999999,0.473825316,95.79229063,0.562133961,0.748111781,0.443286275,607321130,ACAd,0.21335356800000002,ACAv,0.34629460799999995,0.007218533,ACAd,0.653705357,ACAv,0.232893298,0.004185036,ACAd,0.757183553,EGFP,True,True,False,,0.579762646,RSPv,100.0,VISp,10.32988619,53,0.7737679717813974,0.6352153707874479,0.912320572775347,in-out,in,Prefrontal,in,-0.02565619078139747,RSPv
528741104,0.715470562,0.977954873,0.202700861,243.0765313,0.270788365,0.7884863259999999,0.262528209,607321130,ACAd,0.141110707,ACAv,0.34629460799999995,0.007218533,ACAd,0.653705357,ACAv,0.264161458,0.014476456,ACAd,0.71219209,EGFP,True,True,False,,2.00545677,RSPv,100.0,RSPv,99.86822067,54,0.755919797216212,0.6176775398820749,0.8941620545503493,both in,in,Prefrontal,in,0.03256652878378785,RSPv
571401645,0.823547447,0.971651185,0.462239849,138.6270261,0.7520634629999999,0.7725985320000001,0.708624884,607321130,ACAd,0.31496598800000003,ACAv,0.34629460799999995,0.007218533,ACAd,0.653705357,ACAv,0.09957555800000001,0.031636458,ACAd,0.90042438,EGFP,True,True,False,,4.382671382,RSPv,100.0,RSPv,97.53831516,55,0.7805857645648795,0.641547255342417,0.919624273787342,both in,in,Prefrontal,in,-0.007987232564879432,RSPv
475828414,0.934171337,0.915288765,0.568975918,181.2605701,0.8190487540000001,0.790830723,0.6432115310000001,616674416,RSPv,0.255803864,ACAv,0.34629460799999995,0.011728322,RSPv,1.000000098,RSPd,0.0014739339999999999,0.006795305,RSPv,0.9982791870000001,EGFP,True,False,False,,0.579392771,SSp-tr,100.0,MOs,99.65911166,56,0.79622504584053,0.6569803926731389,0.9354696990079211,both in,in,Medial,in,-0.005394322840529986,SSp-tr
475830603,0.576331147,0.9456506729999999,0.242508012,236.7149744,0.363741845,0.71371762,0.573391058,616674416,RSPv,0.22260645399999998,ACAv,0.34629460799999995,0.011728322,RSPv,1.000000098,RSPd,0.033963996,0.034617895,RSPv,0.966036,EGFP,True,False,False,,2.9516495480000002,SSp-tr,100.0,ACAv,97.21578154,57,0.7743943678322744,0.6361658127436718,0.9126229229208771,both in,in,Medial,in,-0.06067674783227439,SSp-tr
561512675,0.587164346,0.979635532,0.327763079,304.50064110000005,0.318241244,0.807063509,0.24271585399999998,616674416,RSPv,0.096662924,ACAv,0.34629460799999995,0.011728322,RSPv,1.000000098,RSPd,0.06219177099999999,0.006055418000000001,RSPv,0.937808242,EGFP,True,False,False,,0.516307313,SSp-tr,100.0,SSp-tr,97.57896059,62,0.7700531408244473,0.6316599766503593,0.9084463049985353,both in,in,Medial,in,0.0370103681755527,SSp-tr
502590301,0.998235766,0.9213109629999999,0.524029738,87.43933536,0.745626586,0.816606153,0.799029965,501785691,VISl,0.279650847,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,fiber tracts,0.047884497000000005,0.032549168999999996,VISl,0.9469803059999999,EGFP,True,True,False,,2.462455335,VISli,0.0,VISp,2.045968324,71,0.8005890446273751,0.6615693932257,0.9396086960290503,both out,out,Visual,out,0.016017108372624822,VISli
552543088,0.9930370999999999,0.8939675229999999,0.641333101,59.6587244,0.792310884,0.801871069,0.602951507,501785691,VISl,0.17391722899999998,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,VISpl,0.018246514,0.006922854,VISl,0.951920645,EGFP,True,False,False,,0.523737418,VISli,0.0,VISp,23.43400426,73,0.8035940168632216,0.6644338121922124,0.9427542215342308,both out,out,Visual,out,-0.00172294786322158,VISli
553080579,0.9595628959999999,0.870159083,0.517708186,283.77865760000003,0.40886147700000003,0.827824338,0.269690423,501785691,VISl,0.189220513,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,fiber tracts,0.078489831,0.004090839000000001,VISl,0.811135339,EGFP,True,True,False,,0.309485871,VISli,0.0,RSPv,65.32374320000001,74,0.7790530610696821,0.6407145723252947,0.9173915498140695,in-out,out,Visual,out,0.04877127693031791,VISli
531397136,0.995414809,0.917680504,0.400327196,214.33499709999998,0.35774103,0.806871175,0.282319887,501785691,VISl,0.099999981,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,fiber tracts,0.004846786,0.007766423000000001,VISl,0.99218972,EGFP,True,True,False,,0.587556305,VISli,0.0,VISa,89.52059270000001,76,0.7792274087154484,0.6410335597147858,0.9174212577161109,in-out,out,Visual,out,0.027643766284551674,VISli
504176074,0.9397084090000001,0.867851,0.292100929,153.03012990000002,0.533820879,0.7965183440000001,0.894052341,501785691,VISl,0.522464614,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,VISp,0.126905636,0.139953614,VISl,0.8677066379999999,EGFP,True,False,False,,10.58796695,VISli,0.0,VISp,0.0,77,0.7890528830553333,0.650560165601274,0.9275456005093925,both out,out,Visual,out,0.007465460944666824,VISli
501883865,0.412532625,0.830520873,0.050239734,409.10192620000004,0.092371345,0.774959857,0.286057877,501785691,VISl,0.20562554800000002,fiber tracts,0.020595646000000002,0.013218176000000002,VISl,0.978059667,VISp,0.368520735,0.150776802,VISl,0.622536868,EGFP,True,False,False,,11.40677798,VISli,0.0,VISp,25.29294414,78,0.7608674865030944,0.6221399969895198,0.899594976016669,both out,out,Visual,out,0.014092370496905593,VISli
520615681,0.909019921,0.908232278,0.371983609,280.81150310000004,0.810537417,0.865025341,0.710315872,526783792,ORBvl,0.21665232399999998,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,EGFP,True,True,True,True,0.7629688720000001,ACAv,100.0,SSp-tr,100.0,82,0.8298336284094008,0.6906161688751785,0.969051087943623,both in,in,Prefrontal,in,0.03519171259059917,ACAv
479115470,0.829553402,0.699233125,0.135521657,334.0770701,0.11251254699999999,0.6896685359999999,0.083971136,526783792,ORBvl,0.103363045,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBl,0.014848156000000001,0.019577826,ORBvl,0.970838848,EGFP,True,False,False,,0.718920181,ACAv,100.0,RSPagl,100.0,83,0.797466931585924,0.6589890988771456,0.9359447642947023,both in,in,Prefrontal,in,-0.10779839558592408,ACAv
521955016,1.0,0.722010515,0.599629992,119.3002404,0.553821462,0.761983788,0.304945355,526783792,ORBvl,0.051810287999999996,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,EGFP,True,True,False,,0.10162422900000001,ACAv,100.0,VISam,99.87508417,85,0.8242134179573863,0.6856787371373081,0.9627480987774646,both in,in,Prefrontal,in,-0.062229629957386345,ACAv
523177830,0.987733915,0.9030387879999999,0.8057015609999999,43.73001166,1.1423729040000001,0.9071351679999999,0.736978432,526783792,ORBvl,0.097644668,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBm,0.22244349800000002,0.008022606,ORBvl,0.7774338359999999,EGFP,True,True,False,,0.294599288,ACAv,100.0,AId,80.36405844,86,0.8525676645034564,0.7120764029729434,0.9930589260339695,both in,in,Prefrontal,in,0.05456750349654349,ACAv
532005897,0.986600543,0.5386360020000001,0.523068404,119.38991419999999,0.9337818059999999,0.513545735,0.558155792,526783792,ORBvl,0.117941398,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,EGFP,True,True,False,,0.196431629,ACAv,100.0,VISam,100.0,87,0.8408226942359401,0.7011831671581075,0.9804622213137728,both in,in,Prefrontal,in,-0.32727695923594013,ACAv
617898760,0.996111108,0.5706210660000001,0.593255592,247.4913559,1.035557174,0.772272266,0.6394999029999999,526783792,ORBvl,0.139527299,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,EGFP,True,True,False,,0.239281468,ACAv,100.0,VISam,99.69080685,88,0.8408278702781998,0.7007942103126201,0.9808615302437795,both in,in,Prefrontal,in,-0.06855560427819984,ACAv
475829896,0.775259257,0.883660584,0.28146677800000003,342.35689080000003,0.283195653,0.864914273,0.255876272,607059419,ACAd,0.20349806199999998,MOs,0.135462255,0.068628165,ACAd,0.822280125,MOs,0.195924228,0.055738627,ACAd,0.6254889229999999,EGFP,True,True,False,,0.8121829690000001,RSPagl,100.0,MOp,100.0,91,0.8529424367096498,0.7144395059918277,0.9914453674274718,both in,in,Prefrontal,in,0.011971836290350257,RSPagl
609475867,0.76826435,0.908291293,0.473511112,411.1029456,0.27865981100000004,0.854030033,0.147723704,607059419,ACAd,0.078670651,MOs,0.135462255,0.068628165,ACAd,0.822280125,ACAv,0.232893298,0.004185036,ACAd,0.757183553,EGFP,True,False,False,,0.060981315,RSPagl,100.0,VISp,10.32988619,93,0.8503589237344225,0.7116240921317892,0.9890937553370557,in-out,in,Prefrontal,in,0.0036711092655775657,RSPagl
571401645,0.606677448,0.867750995,0.30791170100000004,457.1203137,0.239620622,0.857458031,0.174359972,607059419,ACAd,0.11038732400000001,MOs,0.135462255,0.068628165,ACAd,0.822280125,ACAv,0.09957555800000001,0.031636458,ACAd,0.90042438,EGFP,True,False,False,,0.46098359,RSPagl,100.0,RSPv,97.53831516,95,0.8470554671770535,0.7081420237619453,0.9859689105921616,both in,in,Prefrontal,in,0.010402563822946465,RSPagl
521955016,0.8897343609999999,0.819621405,0.467879318,360.98320839999997,0.198112674,0.808556851,0.11237968300000001,520615681,ORBvl,0.037052715,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,EGFP,True,True,True,True,0.13319577400000002,SSp-tr,100.0,VISam,99.87508417,96,0.7865745525795161,0.6480129330123263,0.925136172146706,both in,in,Prefrontal,in,0.021982298420483826,SSp-tr
523177830,0.9968678009999999,0.877388068,0.704151737,291.7337083,0.49304406100000003,0.9297364359999999,0.341586327,520615681,ORBvl,0.094672008,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,ORBm,0.22244349800000002,0.008022606,ORBvl,0.7774338359999999,EGFP,True,True,True,True,0.38612229,SSp-tr,100.0,AId,80.36405844,97,0.8018720246740292,0.6634598052261318,0.9402842441219266,both in,in,Prefrontal,in,0.1278644113259707,SSp-tr
532005897,0.9538376129999999,0.635577018,0.454651365,344.91461789999994,0.43947633,0.56519767,0.276803174,520615681,ORBvl,0.096400775,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,EGFP,True,True,True,True,0.257456937,SSp-tr,100.0,VISam,100.0,99,0.7976848154839489,0.6591740084261448,0.9361956225417529,both in,in,Prefrontal,in,-0.2324871454839489,SSp-tr
617898760,0.999752535,0.679815368,0.667943344,106.7758406,0.673156687,0.771122084,0.44169821,520615681,ORBvl,0.14047531300000002,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,EGFP,True,True,True,True,0.31361891199999997,SSp-tr,100.0,VISam,99.69080685,100,0.8161640580002014,0.6773451719925192,0.9549829440078836,both in,in,Prefrontal,in,-0.04504197400020138,SSp-tr
521954271,0.6794450120000001,0.8791907259999999,0.479823421,345.74725950000004,0.254450871,0.81878421,0.14865488,478877019,ILA,0.077447608,PL,0.413311449,0.070803344,ILA,0.42575364299999996,PL,0.454240872,0.011818958999999999,ILA,0.538137004,EGFP,True,True,True,True,0.166926569,TEa,0.368397294,TEa,0.0,101,0.8529023401850939,0.7143889565135564,0.9914157238566315,both out,in,Prefrontal,in,-0.03411813018509391,TEa
636799953,0.867727603,0.9704599420000001,0.270477122,333.5004888,0.250851059,0.761374887,0.163876871,601804603,ORBl,0.131770951,ORBvl,0.470854691,0.004895721,ORBl,0.5287285110000001,ORBvl,0.18364032100000002,0.0016007279999999998,ORBl,0.816359748,EGFP,True,True,True,True,0.326964689,VISal,3.366087855,VISl,0.0,102,0.7438960212598754,0.6054199135813322,0.8823721289384187,both out,in,Prefrontal,in,0.017478865740124583,VISal
571816813,0.740109045,0.785111462,0.584810659,248.67309049999997,0.7029438720000001,0.526846176,0.300651745,601804603,ORBl,0.10217924099999999,ORBvl,0.470854691,0.004895721,ORBl,0.5287285110000001,ORBvl,0.1361931,0.00762098,ORBl,0.8593865690000001,EGFP,True,True,True,True,1.5566612569999998,VISal,3.366087855,ACAd,96.56263995,103,0.7666052942647892,0.6277064576915621,0.9055041308380163,in-out,in,Prefrontal,in,-0.23975911826478913,VISal
572390577,0.802783648,0.843707372,0.277845212,383.6705117,0.490998992,0.529551499,0.40669988100000004,601804603,ORBl,0.278136179,ORBvl,0.470854691,0.004895721,ORBl,0.5287285110000001,ORBvl,0.4795325,0.038090963,ORBl,0.517176528,EGFP,True,True,True,True,7.7804598,VISal,3.366087855,ACAd,96.72232539,104,0.7526549290461624,0.6140176623917216,0.8912921957006031,in-out,in,Prefrontal,in,-0.2231034300461624,VISal
570071403,0.9631721240000001,0.937886758,0.501368137,177.7507098,0.621497075,0.7417340579999999,0.386270946,555012592,RSPv,0.12177663400000001,RSPd,0.163841025,0.011666167,RSPv,0.836159027,RSPd,0.086960064,0.0028774,RSPv,0.9130399240000001,EGFP,True,True,False,,0.24664484399999997,ACAd,100.0,ACAd,100.0,113,0.7875255913511845,0.6488368383520204,0.9262143443503486,both in,in,Medial,in,-0.04579153335118458,ACAd
571647261,0.9892830340000001,0.984166625,0.727269498,65.68879655,0.9734816009999999,0.7319161890000001,0.837045018,555012592,RSPv,0.21127146300000002,RSPd,0.163841025,0.011666167,RSPv,0.836159027,RSPd,0.18456638399999997,0.024159335,RSPv,0.815433629,EGFP,True,True,False,,2.0708887430000003,ACAd,100.0,ACAd,89.96884536,114,0.8068029161207463,0.6670145332164785,0.946591299025014,both in,in,Medial,in,-0.07488672712074618,ACAd
521255975,0.7074040709999999,0.986119324,0.041056781,60.59252438,0.07452458599999999,0.50194663,0.270306594,592522663,RSPv,0.13842795900000002,RSPd,0.163841025,0.00051821,RSPv,1.000000021,fiber tracts,0.063746162,0.005848158000000001,RSPv,0.914348701,EGFP,True,False,False,,11.28529701,PL,97.9405097,ACAd,100.0,123,0.7291068821086241,0.5909568504035516,0.8672569138136965,both in,in,Medial,in,-0.22716025210862412,PL
561511939,0.33688959799999996,0.976540168,0.037711065,431.72205729999996,0.067486327,0.5179208,0.101412448,592522663,RSPv,0.039197917,RSPd,0.163841025,0.00051821,RSPv,1.000000021,fiber tracts,0.025185742,0.005104231,RSPv,0.974814244,EGFP,True,False,False,,9.849728342999999,PL,97.9405097,ACAd,100.0,127,0.7159225217155637,0.577109972188836,0.8547350712422914,both in,in,Medial,in,-0.19800172171556374,PL
592724077,0.8766263320000001,0.945608935,0.18244673399999997,176.2703605,0.222923912,0.389620664,0.180447451,592522663,RSPv,0.048946021,RSPd,0.163841025,0.00051821,RSPv,1.000000021,RSPd,0.097355304,0.000909361,RSPv,0.902644659,EGFP,True,True,False,,1.7548100290000002,PL,97.9405097,VISpl,0.0,132,0.7315815685689466,0.5934315368638743,0.869731600274019,in-out,in,Medial,in,-0.3419609045689466,PL
623838656,0.788020385,0.977709553,0.22087317899999998,199.3641929,0.359409916,0.618486767,0.310713803,592522663,RSPv,0.043858357,RSPd,0.163841025,0.00051821,RSPv,1.000000021,fiber tracts,0.005263086,0.00265196,RSPv,0.9947369540000001,EGFP,True,False,False,,5.117534825,PL,97.9405097,PL,95.18686279,134,0.7367476648213822,0.598551579493062,0.8749437501497024,both in,in,Medial,in,-0.11826089782138216,PL
573977678,0.9999972140000001,0.960180232,0.901892083,30.1035803,0.8525938,0.947860405,0.555089927,571652998,MOs,0.091272874,ACAd,0.218021247,0.04689546,MOs,0.778210069,ACAd,0.288125244,0.014254153,MOs,0.710806371,EGFP,True,True,False,,0.303955921,VISrl,90.99178004,VISrl,55.926482400000005,139,0.8699670002616597,0.7306123416861232,1.0093216588371963,both in,in,Somatomotor,in,0.07789340473834028,VISrl
